ArtistID,ArtistName,ArtistLocation
ARWMZYB1187FB480A7,"The Aftermath","Bogotá D. C. Colombia"
ARJ7KF01187B98D717,Coldplay,
ARWC3XN1187B9A8D82,ZO2,"NY - New York City"
ARI8ECO119B3403C34,"Ed Byrne",
ARW2U4O1187FB4408B,"Andrew W.K.","New York NY"
ARZH3SW1187B98C96E,Onyx,
ARJ2PMY1187FB5B563,"Burning Spear","NY - Long Island"
ARU35NK1187FB46CFD,"Methods Of Mayhem / Scott Kirkland",
ARIZODP1187B9AD272,"Bryan Ferry","Washington England"
AROIL3N1187B9A9975,"BLEED THE SKY","Orange County CA"
ARPAH7U1187B9A308F,"Fred Locks",
ARO41T51187FB397AB,Sasha,"Mexico City Mexico"
ARNCOPS1187FB5A086,"Dolores Keane",
ARGESWU11F4C83BA07,"Lauren Wagner & Fred Weldy",
ARDAE2T1187FB50796,"Mr. Sancho",
ARBIPSC1187FB522FE,"Tony Danza Tap Dance Extravaganza_ The",
ARC15471187FB4640C,Hurricane,Kansas
ARSEUOO1187B999569,"Adolph Hofner","Moulton TX"
AR7JPF81187B988D23,"Charlie McCoy","Jackson MS"
ARLBNAC1187FB47151,"Alex Gopher",
ARONPP01187B995FB5,"Cockney Rejects",England
ARG3UX61187B9AC05A,D.O.W.N.,
AR5M35O1187B9A0D74,SOL,"Los Angeles California USA"
AR32PK91187FB4D6E2,"Philip Bailey","Denver CO"
ARZEA421187FB5B5BA,"Lee Michaels","Los Angeles CA"
AR7H21J1187FB40C69,"Mr. Lif",
ARASWKT1187B9923B7,"Felix Slatkin/Concert Arts Symphonic Band","St. Louis MO"
ARK9K3O1187B98F504,Cherrelle,"Los Angeles CA"
AR2KSTE1187FB57A36,Petra,"Fort Wayne Indiana"
ARUWLCL1187FB549B8,"Yamandu + Dominguinhos",
ARHWVGW1187FB41479,"The Paul Butterfield Blues Band",
ARVXKTV1187FB44139,"Arsonists Get All The Girls","Santa Cruz CA"
ARXR2N11187B99857E,"Hot Wire","Newbury Park CA"
ARJQ8WU1187FB37FCD,"Patrick Saint-Eloi",
ARY53RR1187B9AE485,"Avril Lavigne","Napanee Ontario Canada"
ARWLV931187B9B0F5A,"Evergreen Terrace","Jacksonville FL"
AR286CH1187B9B8441,"James Ingram","Akron OH"
AR0IAWL1187B9A96D0,"Danilo Perez / Claus Ogerman",Panama
AR6U6C51187B9B6F68,"Jean-Yves Thibaudet / Gewandhausorchester Leipzig / Herbert Blomstedt",
ARLSGUY1187B98AEBC,"Crabby Appleton",USA
ARBJFXO122C8677DF0,"Dave Rave_ Mark McCarron","CANADA - Ontario"
ARINXZA1187FB56902,"Remi Nicole",
AR8R2KI11C8A415967,"André Blot",
ARHOSMU1242078130D,"All Leather",
ARJ7SQ31187B9AF432,"Billy Bragg","Barking Essex England"
AR7AOEJ1187FB3D279,"Little Milton","Inverness MS"
ARFT5CP1187FB50263,"Junior Jack",
AR38I491187B9B2F2D,"Lil Boosie",
ARTBQTE1187B9B8A0F,Candlebox,"Seattle WA"
ARKC83D1187B9AB367,"Mark Lowry",
ARXB7B21187B98BEF0,Marisela,
ARHYNR9119B8668FA3,"The Oh Sees",
ARBJC9U1187B9A70AC,"Kitty Kallen","Philadelphia PA"
ARAOAHG1241B9C8D9B,"Autonomous Bass Heads",
ARMYKRB1187B98CFF0,"Cowboy Mouth",
ARG36WO1187B9B3A9A,"Jeff Talmadge",Georgia
ARAOADX1187B98AED3,"Dwight Twilley","Tulsa OK"
ARDZJ6H1187FB387F2,"Moraes Moreira",
AR3JLWI1187FB37141,Darko,"GLEN BURNIE"
AREENKN1187B98F35D,Plasmatics,"New York NY"
ARR40ZV1187B9A10A8,Stern,Pennsylvania
ARZDUJG1242077E2C5,Yuridia,
ARG09R51187FB4D5C2,"Bryan White","Lawton OK"
ARJ3DXR1187FB4F879,"Dirty Harry",Washington
ARLMCCW1241B9CE7CB,"Kurt Tepperwein",
AR3TITY1187B99E790,Gyptian,
ARXGASQ1187FB3C727,"Camp Lo","New York NY [Bronx]"
ARU868Z1187FB47319,Wonderland,"Mass. - Western"
ARANIJI11F4C83EFD2,"Toots & The Maytals",
AR2UQQ51187B9AC816,"Gipsy Kings","Arles France"
ARXOUML1187FB48ACB,"Patrick Lamb",Portland
AROLDZG1187FB50AFB,Melvins,"Aberdeen WA"
ARDKSWK1187B99092B,Stan,"UK - England - North East"
ARE73DO1187B9B9DDE,"Los Brujos",
ARS86AJ1187B9B4225,"Janis Joplin","Port Arthur TX"
ARBQ5TQ1187B992B8A,Vivian,"CANADA - Ontario"
AR0KBXO1187B996460,Slipknot,"Des Moines Iowa"
ARCDLDD11F33E000A4,Varios,
ARROUEA1187FB4AA0F,Atom,Washington
ARN6EWN1187B9A4600,"Jimmy Wyble","Port Arthur TX"
AR08NXW1187B99526D,"Die Symphony",Missouri
ARUUXNF1187B98FB36,"Charlie Peacock",
ARZMWNY1187B99EBF1,"Paul Geremia","Providence RI"
ARUAKAN1187FB48204,"Walter Trout","Ocean City NJ"
AR3RNXB1187B98F0B4,"Monique Marvez",
ARFZDSJ1187FB494AB,"Dancecore Allstars",
AR9LJ9D1187FB4303D,"Sean Kingston","Kingston Jamaica"
ARE36MM1187B991E50,"Blind Lemon Jefferson","Couchman TX"
AR9HNKW1187FB57EC6,"Mei Chi Chiang",
ARRJFJ31187B9961EF,"Sergio Dalma",
ARK9W051187FB4B783,"Zombina & The Skeletons",
ARMZJIZ1241B9CA2DB,"The Jane Shermans","United States"
ARDVZTE1187FB5A0A1,"Bon Jovi","Sayreville NJ"
ARGAJDQ11F50C4EDDF,"Dan Shen_ Gruppo Vocale Cantemus_ Ensemble Airone_ Luigi Marzola",
AR4L5ZC1187FB450A4,Bescenta,
AR0TZ7T1187B994E37,"Dave Baby" Cortez"","Detroit MI"
AR5IDI61187FB43E75,Bloomfield,
ARH1LE01187B98D68D,"John Debney",
AR8B1WY1187FB38366,Rakim,"Long Island NY"
ARLDW2Y1187B9B544F,"Tommy James And The Shondells","Dayton OH"
ARIZCNG12802FDFC69,"Coraleena Ellis",
AR0V36F1187FB366B1,"The Chieftains",Ireland
ARJO8W91187B9AB734,"Count Ossie",
ARWZE8O1187B9B8480,"Elmer Bernstein","New York NY"
AREUIRT11F4C8408E6,"Peter Spence","UK - England - West Midlands"
ARW1DZQ1187B9A18E0,"Vusi Mahlasela",
ARDPPNV11F4C842433,"Marimba Alma De Chiapas De Juan Palacios",
AROMMO41187B99F8FF,"Jeff Wahl",Colorado
ARSIECN1257509EBB0,"Kapelle Herrenweide",
ARFRKCM1187B99A041,"Jamie Richards","Shawnee OK"
AR2B8ON1187FB58456,"Marcelo Radulovich",
ARBSAVH1241B9CA637,"Antonio Koudele",
ARO6WZY1187FB3A86E,"Sonic Subjunkies",
AR8FMEN1187FB4A657,"Lizzy Borden","Los Angeles CA"
ARZXYRK1187B99E432,"John Stevens",Madrid
AR1DGSO1187FB59B15,"Eddie Turner",
ARP7DLV1187FB4EF07,"Pretty Boy Floyd","California - LA"
AR83XLX1187B991E33,"Chris Rodriguez",
ARTML781187B9AF080,"Neeme Jarvi",
ARN2C4X1187B9B363C,"Jack Off Jill","Ft. Lauderdale FLORIDA"
ARKKYQD11F4C83D170,"NAZCA PERU",
ARMTXSP1187B990581,"Sheila Walsh",
AR5LE4K1187FB4C3BE,"John Hiatt","Indianapolis IN"
ARH0Z131187B9B69E9,"Kool Moe Dee","Harlem New York NY"
ARWLJLY1187B9AD881,"Desert Dwellers",
AR9OTFC11C8A415220,D.A.D.,"Copenhagen (Denmark)"
ARXGICZ1187FB444DD,"The Merry Macs","Minneapolis MN"
AROJ4RQ1187FB50102,"Pinch feat. Rudey Lee",Illinois
ARUHYH21187B98BA89,"The Tragically Hip","Kingston Ontario Canada"
AREXX3T1187B989950,"Scott Krippayne",Washington
ARPTHEV123E29C17B3,"Flowin Immo et Les Freaqz",
AR3USQW1187FB4A90D,"Bebo Norman",
ARKQ6QN1187B9B016D,Photek,"Ipswich England"
ARUK0W21187B995456,"Isabel Pantoja",
ARWGY6U1187B98B228,"Orquesta Sublime",Cuba
ARYN2M61187B995BD6,Juanes,"Medellin Colombia"
AR6IJJ41187B98C872,"Bobby Pulido","Edinburg TX"
AREDCT51187B9A6DA6,"Alex Fong",
ARM4J201187B9B8B3B,"Gustavo Santaolalla","Buenos Aires Argentina"
ARNLOIO11F4C841019,Isaacs,Tennessee
ARYGSFW1187FB519B1,"Mike And The Mechanics","United Kingdom"
ARHKQGH1187B9A4DB4,"In Extremo",
ARP72BU1187B99CD9A,"Who Made Who",
ARLQ5EV1187FB4491D,"Don Francisco",Colorado
ARJ5FD21187FB43F12,Mavado,
AR25LGJ1187B9B2492,"Doug Sahm Tex Mex Trip","San Antonio TX"
ARGYHUI1187B9AC2A5,"Hanoi Rocks",
AR2WUJP1187B99364C,"Nicola Fasano feat. Paula B.",
AREBSCJ1241B9C7BDF,"Staatskapelle Dresden/Herbert Blomstedt",
ARRSNAA11F50C49717,"Ocho y Media",
ARDW74M1187B98DA34,"Bill & Gloria Gaither",
AR2H1J41187FB5C640,"Danny Elfman","Los Angeles California"
ARTHWIZ1187FB4258D,"Frank Ifield","Coventry England"
AR0QL3J1187FB3748E,"Clara Nunes",
AR0B8CT1187B9B2CF3,"Fyah Blaze",
ARDE7I31187FB43352,"Gonzalo Rubalcaba","Havana Cuba"
ARMB95F1187B9B5B93,"Cam'Ron / Juelz Santana","Harlem NY"
ARGXXNS1187FB4BAA4,Minipop,"Corte Madera CA"
AR2BBHS1187FB4AE06,"Jeff Beck Group",
ARL62M311C8A4213F2,"Katie Armiger",
AR7KA5V1187FB44E6B,"The Del McCoury Band",
ART97VL1187FB3BD45,F4,
ARWV4FQ11C8A42ABCE,Dhamika,Sweden
ARTYGL51187B98F9D3,"K.T. Oslin","Crossett AR"
ARPH0O91187B99706D,Taste,Ireland
AR2O3B51187B98CD94,"Cece Winans","Charlotte NC"
AR1IY3B1187B98B384,"Joanna Connor","Brooklyn NY"
ARO08R311C8A414C15,"The LeRoi Brothers",
AR2AGLK1187B9AAAD0,"Year Long Disaster","Los Angeles CA"
AR41B9G1187B990D63,"Sam Fan Thomas",
ARGY96L1187FB410ED,"Jimmy McGriff","Philadelphia PA"
AR9YI7H1187B9960E3,"Dobet Gnahoré",BELGIUM
ARVHJV91187B9B7C91,"Terminal 11 feat. b.b0Nd",
ARGKWSI11F50C488CC,"Smidi Beats",Nevada
AR8J63I119B8668504,"Red I Flight",
ARO4H5M1187FB4384D,Adrenaline,"Chicago IL"
AR6PMJQ1187B9B9655,"3 Steps Ahead",
ARYZ1NG1187FB3FD40,"Cool cavemen","Lille France"
AR2NJG71187FB5203E,"Roni Size","Bristol England"
ARHINI31187B995C1D,"Singing Melody Feat. Robyn",
ARDCQM61187B9951CE,"Sneaky Sound System","Sydney Australia"
ARMWXUE1187B9B9D3D,"Los Titanes",
ARDUJZJ1252CCFA253,"Whitney Cummings",
ARFLBJQ1187B9B928D,"Nando Lauria",
AR1W3MA1187B99E6D8,"Danny Wright",Texas
AR7TTCH1187FB3F95C,"Leon Russel","Lawton OK"
AR022JO1187B99587B,Ross,Indonesia
ARBPRTL11F4C83CB05,"Oak Ridge Boys",
ARIQD5J1187B98D8DC,Kerson,Texas
AR3THYK1187B999F1F,"João Gilberto / Gilberto Gil / Caetano Veloso",
ARZRTZT124549A402A,"Army of the Pharoahs",
ARHXWB01187B9A205C,"Jean Gabin",
AR6XZ861187FB4CECD,"The Beatles","Liverpool England"
ARTZMXB1187B990A55,Streetwize,
ARNSAEA1187B9B908E,"Cheo Feliciano","Ponce Puerto Rico"
ARWVOHH1187FB5974B,"Screamin' Jay Hawkins","Cleveland OH"
ARIQZ2V1187B98E546,A-Studio,
ARAEXD61187B9B7543,"Bellatrax feat. Tina Cousins",
ARP4QQS1187B998E46,Forensics,"UK - England - London"
ARH1UTX1187FB50CAA,"Bobby Capo","Puerto Rico"
ARFLHWV1187FB4E77F,"Sandy Posey","Jasper AL"
ARY1QJF1187B98EF3F,"Kathleen Madigan","California - LA"
ARRRVMG1187FB532AC,"Radney Foster","Del Rio TX"
ARL1QL91187B994B08,"A Challenge Of Honour",
ARPOQKS1187B988FE2,"Ed Calle",Florida
ARTPVDV1187B9A61F1,"Johnny Keating & All Stars",
AROG07L1187FB4C826,"Boards of Canada",Scotland
AR06IFV1187B9977EC,MU330,"St. Louis MO"
ARYT3BY1187B98C20E,"Ed Ames","Malden MA"
ARKON4P1187B98B291,"Ron Goodwin","Plymouth Devon England"
ARB78VW1187B98F81C,"George Nooks",
ARJXULI11F4C83C865,"Bela Fleck And The Flecktones",
AR65OLD1187FB5C103,P.o.d,
ARQUMH41187B9AF699,"Linkin Park","Los Angeles CA"
AR8RXRI1187FB4104B,"The Roots","Philadelphia Pennsylvania U.S."
ART35UC1187FB4CC25,"The Flies",
ARSQDUN1187B98D7D7,EPMD,"allentown Pennsylvania USA"
AR00LNI1187FB444A5,"Bruce BecVar",
ARQ6DNW1187FB4DF1D,"Deborah Coleman","Portsmouth VA"
ARL47TY11C8A416938,"Time Factory",
ART6QCS1187FB40CBD,"Los Auténticos Decadentes",
ARPINYO12454A2E4AB,Deathstar,Washington
ARZL6CE1187FB3F264,"Mindy McCready","Fort Meyers FL"
AR4WS1U1187FB5B02E,"Bobby Russell","Nashville TN"
ARSK4D11187B9BA046,"Lisa Lisa & Cult Jam (featuring Full Force)",
ARBAUDK1187FB3BD7F,"Sugarman Three",
ARDPZFB1187B9A91C3,"Gisele MacKenzie","Winnipeg Manitoba Canada"
ARBYBBY11F4C8458A8,"Faking David",
ARSPQ0H1187B999944,"Eric Burdon","Walker-on-Tyne England"
ARNEL2O1187FB4421A,"Bukka White","Houston MS"
ARDI88R1187B98DAB2,"Foxy Brown / Total",
ARWPHDF1242077F0B8,":Blacks On :Blondes",
AR2W4T81187FB410A7,"David Gilmour Featuring Richard Wright","Cambridgeshire England"
AR3FOK11187FB3F4EE,"Seven Mary Three",
ARKEZNY1187B9B7F6C,"Irini Merkouri",
AR2D0XK1187B98EC4A,"Johnny Pearson",
ARV38Z81187B98E608,"The Jets & The Sharks & Leonard Bernstein&The New York Philharmonic Orchestra",
ARE2XN81187B98BB83,"Alexis HK",
ARLLUSZ1187B98ACDC,"Tha Liks featuring King T",
ARZHXR61187FB3D065,"The Family Stand",Brooklyn
AR4UJ7O1187B994010,"Buddy Johnson","Darlington SC"
ARW0Z9V1187B9A0699,"Peter Tosh","Westmoreland Jamaica"
ARDK0551187FB5AC48,"Blind Willie Johnson","Marlin TX"
AREW7CO1187B9A1B0D,Onesidezero,"Los Angeles CA"
ARS4KT21187B9B9438,"Fito Paez",
AR35YUO1187B9AD83E,"Wet Wet Wet","Glasgow Scotland"
ARUNHZF122988ED7DA,"Lou Reid & Carolina","North Carolina"
ARKKTIY11F4C845817,"Chris Vickery","CANADA - Ontario"
ARJNOOU11F4C845A6A,"Riviera Regime",
ARTL6FB1187FB4EAA7,"Kool Keith",
ARRH63Y1187FB47783,"Kanye West / Adam Levine","Atlanta GA"
ARRWQW61187FB5B301,"Lou Ann Barton","Austin TX"
ARAMIDF1187FB3D8D4,"Alejandro Lerner",
AREE69X1187FB438D6,"Cannon's Jug Stompers",
ARY4N501187B9A5DE9,"The Ghost Of Lemora",London
AR2RVGR1187B9B3219,"Robin Frederick","Los Angeles"
ARGQANQ11F50C4769E,Y&T,"San Francisco Bay Area"
ARVF2AD1187FB47580,"Rev. Timothy Wright",
AR6BUYW1187B98E221,"Earl Hooker","Clarksdale MS"
ARKJKVO1187FB49D0A,"Michèle Bernard",
ARVGPOM1187FB55737,"Billy Butler","Philadelphia PA"
ARPDVPJ1187B9ADBE9,Usher,"Atlanta GA"
ARWQGYW11F4C846BF2,Yodi's,
AR7AA2D1187B98B415,"Shade Sheist / DJ Vice / DJ Echo / Damizza","Los Angeles CA"
AR4WHYC1187B9896E7,"A Tribe Called Quest","Queens NY"
ARO3XZQ1187FB39351,"Cobra Killer",
AR7I3G21187B98B4A2,Nicholas,
ARFEU2G1187FB54B2F,"Tel Basta",
ARHPPJK1187B9AC897,"Teenage Fanclub","Glasgow Scotland"
ARWXJTT1187FB509FD,Epidemic,York
ARDIKTV11F43A69FA4,Deodato,
ARKFYS91187B98E58F,"Jeff & Sheri Easter",
ARNNC731187FB55D14,"Kary Ng",
ARXK4ZA1187B99753A,Malina,"Viareggio Italy"
ARB9WJ11187B98BF17,"Steve Smith","Brockton MA"
ARI3W3K1187FB49E6F,"Cedric Gervais Featuring Caroline",
ARI945I1187FB4CC22,"The King Sisters & Alvino Rey",
AR6UVLC1187B9B4D4C,"Suzi Quatro","Detroit MI"
AR3OYPP1187B9952E3,Humanzi,"Dublin Ireland"
ARTTIRC12086C121DC,"Gene Latter",
AR7SVRP1187FB55875,"Billy May & His Orchestra",
ARS8KBY1187FB4BC7E,"Kurupt_ Rosco_ Jayo Felony & 40 Glocc","Philadelphia PA"
AR3U3G01187FB58BA7,"Christie Hennessy",
AR695PK1187B996E35,"The Jeremy Spencer Band","West Hartlepool England"
AR126G61187B9B88A6,"Candy Lo",
ARDK87R1187B98D51C,"Flamin' Groovies","San Francisco CA"
ARXKXC71187B99AA0E,"Roberto Roena",
AR1VCLT1187FB4C8AC,"Tum Tum [DJ Drop Mix]",
ARW1DRV1187FB40261,"Rocio Jurado",
ARZMFXN11F50C476D0,Salieri,
ARYQ8281187FB58C34,"Royal S","Winterthur Switzerland"
ARKJHKX1187FB5AEE5,"Buckwheat Zydeco","Lafayette LA"
ARMWZF41187FB387F9,"Charley Pride","Sledge MS"
ARIK8T31187B9A4D4F,"Louis Prima & Keely Smith",
ARP06GY1187B98B0F0,"Yami Bolo","Detroit USA"
ARDQ9AP1187B9BA3F6,"Killswitch Engage","Boston MA"
ARJ0FG21187B99F7C4,"Crazy Girl",
AR5GLIU1187FB4638A,"Memphis Jug Band","Memphis TN"
ARXFY0N11C8A423D05,"Juan Farcik",
AR49A9P1187FB3BBBF,"Saigon Kick","Coral Springs Florida"
ARRS5961187B99F9DE,"Nicho Hinojosa",
AR1RMYB1187FB5A59E,Incubus,California
ARUKJUP12086C14589,"Ramón Vargas;Vesselina Kasarova;Vladimir Jurowski",
ARLTWXK1187FB5A3F8,"King Curtis with Jack Dupree","Fort Worth TX"
ARIR1PS1187B9AFFFA,Omni,"Los Angeles CA"
ARK7ZPW1187B99C170,"Orchestra e Coro del Palacio de Bellas Artes Di Cittá del Messico_ Oliviero De Fabritiis_ Maria Call","New York NY"
AREW0021187B9AF8F9,"Giuseppi Logan","NY - New York City"
AR3O0021187B999BC8,"Radio Moscow","Ames IA"
AR4W5GR1187FB51F7E,"Alacranes Musical",
ARSYHZ21187B99F5F5,"Tina Ann",
AR6J3X81187FB59A7B,"Margaret Becker","Brooklyn NY"
ARUTP601187FB388AC,"The Elders",
ARIKFQP1187B99A246,"Stille Volk",
ART97VL1187FB3BD45,F-4,
AR0WAW61187B98B7D7,"Doug MacLeod","New York NY"
ARD2HR71187B99548F,"Jimmy Hughes","Florence AL"
ARHDQMJ11F50C4F61E,"Emotion Code",
AR3KGPQ1187FB53C84,L7,"Los Angeles CA"
ARY6EBA1187B9AD525,"Bill Perry","Chester NY"
ARKL4LE1187B98FDBC,"Billy Price_ Fred Chapellier",Pennsylvania
ARLYUP11187B98B92B,"Corey / Shaquille O'Neal","Atlanta GA"
ARPKATM1187B9B76E6,"Hatebreed (int License)","New Haven CT"
ARN8YG41187B99A480,"Moments In Grace",
ARGUACZ1187FB3F35C,"Connie Smith","Elkhart IN"
AR0B6VD1187B99C293,"Uphill Battle","Ventura County CA"
AR2G8UI1187FB3F33C,"Barbara Fairchild","Knobel AK"
AR051KA1187B98B2FF,"Wilks featuring pee wee ellis",
ARODBRG1187FB3FD99,"Nick Cave & The Bad Seeds","Wangaratta Victoria Australia"
ARXFAOQ1187B9A3616,"Dave And Ansel Collins",Jamaica
AR4F94Q1187FB43432,DÉSOLÉ,
AR5IHI31187B998618,"Pascal Obispo",
AR03BDP1187FB5B324,"Bob Sinclar","Kentwood LA; Los Angeles CA"
ARIIEQL1187FB5CE68,"Buddy Miles","Omaha NE"
ARQVLQJ1187B98F11F,"Mau Mau",
AR6EVQA1187B9AA1DF,"Cocoa Tea","Kingston Jamaica"
ARBKEA91187B98CE1F,"Claw Hammer",
ARORDXJ122ECCBB264,"Carlos Jimenez","NY - New York City"
ARFLZK31187B9B0E15,"Kashief Lindo",
ARAN38V1187FB4C4EE,"The Almost","Salt Lake City UT"
ARCK6OL1187B99B25F,Alas,Florida
ARRHZLW11E2835E799,"Sofi Marinova",
ARZXMYV1187FB5B99B,"Los Ninos De Sara",
AR7JAMC1187B98BCF3,"The Gentle Good",
AROCBZZ11E2835D652,"Small Faces",
AREVNGE11F50C49B9A,"Tom Collier",
ARLF0QY1187FB4FDCC,Heavenly,"Oxford England"
AR720OJ1187FB37F6C,"Los Morros Del Norte","Culiacan Sinaloa Mexico"
ARKEFM61187B9A8202,"Moon Mullican","Corrigan Polk County TX"
ARDPCCQ12802FDD564,"Yuko Kanzaki",
ARCDSI81187B989BAA,Moonface,
ARRBF3M1187FB4D59F,"30 Seconds To Mars","Los Angeles CA"
AR6RXJD1187B9B8B23,"Grace Gale","Denver CO"
ARRQWQW1187FB49844,"King Tee","Los Angeles CA"
ARDBJ5T1187FB4D5BA,"Cauda Pavonis",
ARWONOR1187FB3817C,"Geddy Lee","Willowdale Ontario Canada"
ART8BW81187B9AC33F,Planetakis,
ARNAIMI1187FB5733C,"Rick Ross",Miami
ARFWZZD1187FB561F9,"The Fureys",
ART62WC1187FB47E80,"Jim Jones / Max B","New Mexico"
AR198711187B9AD09F,"Simply Red",İngiltere
AR7DFJP1187B992F13,"Juana Molina",
ARDG6IY1187B9AAE87,"Mothers Pride",Lucerne
AROW4VK1187B999DED,Byzantine,
ARZ3JUB1187B99A5AC,"Halfway to Gone",
ARYDFJA1241B9CBFF2,"Jacques Douai",
ARBHPBX1187FB47102,"The Steeles",Minnesota
AREBWEH1187B99EA9A,Beherit,Helsinki
ARC0NOU1187B9AA91D,"Nick Colionne",
AR5O6W51187FB46984,SNAP!,Germany
ARI4RPW1187B9B862D,"Hermeto Pascoal","Lagoa da Canoa Alagoas"
AR1SFKQ1187B98AF13,"Lauren Wood","California - LA"
ARRZFUG1187B98AD42,"Ray Pillow","Lynchburg VA"
ARNXNH81187FB52EB5,"Baby Bash","Houston TX"
ARKSZW81187B9B695D,"Mariah Carey","Hunington Long Island NY"
AR4FVK41187FB4BC83,"Frankie J","Tijuana Mexico/San Diego California"
ARMPRI31187FB4F7D9,Vangelis,"Volos Greece"
ARDD5NR1187B9B61F9,"Maria Bamford","Los Angeles CA"
ARALEAC1187B9902A8,Rubyhorse,"Cork City Ireland"
ARNARI81187FB3C9A7,"Flora Purim","Rio de Janeiro Brazil"
ARZQSNO1187FB5BBAB,"Elizabeth Cotten","Chapel Hill NC"
ARPBKZF1187B996BD7,"Tommy McLain",
AR681HS1187FB5BBFE,"David Lynch",California
ARPNY981187B9ACB75,Eluveitie,Switzerland
ARFW0QN11C8A4216B7,"Dark Party",
ART4QZC1187FB51612,"Janet Jackson","Los Angeles &amp; New York"
ARLZYDV11C8A4226B0,"Albin Myers",
ARLJIGA122C849866D,"Hot Live Guys","CANADA - other"
ARMRQF21187FB54D89,"Kanda Bongo Man","Inongo Zaire"
ARP7AOI1187FB518B4,Múm,
ARNBV1X1187B996249,Alex,
ARO0QD41187FB3AB0A,Keb'Mo',"Los Angeles CA"
AR658OS1187FB5C451,"Rachael Lampa",
ARJDUON1187B989F69,"David Zinman;Pittsburgh Symphony Orchestra",
ARGE4J31187B9B41EE,"Sofia Karlsson",Sweden
AR8WHID1187FB549B1,"Mystic Rhythms Band",
ARORFTD1187B99F7D4,Epitaph,"台北 Taiwan"
ARDQO721187FB3C6D9,"Rodney O_ Joe Cooley",
AR4BDNG1187FB44870,"Robert Palmer","Batley England"
ARW644S1187B9B4924,Sigmatropic,
AR18VAV1187B9AEC0C,"Neon Blonde",
ARWJEOP1187B996538,"Soul Ballet",
ARYG6CU1187FB3852B,"Milk Inc.",
AROQWIB11F4C83E5DC,"Mario Piu'",
ARKZXSQ1187B9AC9F3,"Joy Division",
ARGDLJR1187B98D048,"Bob Crosby",
AR6RG8J1187B9A815C,"The Frantic",London
ARY97R61187B9AF262,Ruffneck,
ARYML1P1187B9AF39B,Devo,Georgia
ARR575U1187B98FB97,"The Perrys",Maryland
ARV38Z81187B98E608,"The Jets",
ARVNDLR1187B99CA1B,"Dolce; Orange Factory",Oklahoma
ARKO7AO1187FB5664B,"Tin Hat Trio",
ARYI8NC1187B994FE9,Venice,"New Hampshire USA"
ARNHTNJ11ECC836DAF,"Smash Palace","New Jersey"
ARQFKVO1187B9B1777,"Dave Brockie Experience",
AR4R0741187FB39AF2,"Bow Wow Wow","London England"
ARB8H82119B34032E1,"Ashton Shepherd",
ARRR4Y81187FB524CE,"Lonnie Brooks","Dubuisson LA"
ARLFUII1187FB565E5,"I Wayne",
AR1NRA91187FB404C3,"Jazzy B",
ARHKOPH11F919A768B,Coffinberry,Ohio
ARDBFT21187B98E524,"Janitor Joe",
ARTJ9GZ1187B9B46DE,"Young-Holt Unlimited","Chicago IL"
AR9UPVA1187FB51260,"Brent Lamb",
ARLI9NJ1187B9911FB,"Vodka Collins","Tokyo Japan"
ARDUBUY12086C1464B,"Brenda Boykin",
ARNV7U61187FB54DCB,"Faith Yang",
ARPK1CM1187B9B6B9C,"Roger Reynolds",
ARZVTZN1187FB579D4,"Jim Reeves","Galloway Panola County TX"
ARLYPKH1241B9C7185,"Ketty DB",
ARPUEAL1187FB57814,"Gov't Mule",
AR25LGJ1187B9B2492,"Sir Douglas Quintet","San Antonio TX"
AREB22L1187B9A4BCE,"Bad Azz",
ARQILMW1187B9890DA,"Kitty Wells","Nashville TN"
ARFJXTS11F4C83E24E,"Defect & Quixotic",
ARYLG3I119B8668696,"Rockin' Dopsie_ Jr.",
AR4C7UZ1187B9AB278,"She Satellites",
ARYLQVR11F50C4EFC2,Saman,
ARE17W51187FB5381B,"Smart Alex",London
ARW4ZCO1187B9B22D3,AFS,"Great Britain / UK"
ARSNTX51187B989CA2,Tsar,
ARD6L7O1187B995ADA,"Dave Valentin","Chelmsford England"
ARP5MSK1187B99A54C,"Jimmy Burns","Dublin MS"
ARZLCTV1241B9C4D46,"Claire Elzière",
ARIMJFK1187FB4ED3E,"Luke Vibert",
ARZAHDN1187B9B4BED,Ice,Tennessee
ARQXAGC12472CE2BBD,"Spiral Stairs",
AR3793X1187FB50CB3,"Rea_ Chris","Middlesbrough England"
ARUTEVU1187B9ACAF9,Lifehouse,"NORTH FORT MYERS Florida"
ARLUF1T1187FB3603B,"Ricardo Arjona",
AR7MNIX1187B9A2A68,"Tyrone Wells","California - LA"
ARY4M3J1187B9AC94C,"John Sebastian",Leeds
ARDPFGP1187B98A58A,Concretes,"Stockholm Sweden"
ARZ39UI1187B989289,"Izzy Stradlin And The Ju Ju Hounds",
ARA7LD41187FB4DC0C,"Don Campbell",
ARH0ZIQ1187B99EC94,"Cotton Candy","California - SF"
ARSPUHE1187B99DB8A,"Frank Marino & Mahogany Rush",
ARIXGOC1187FB54F4B,"John Wayne",
ARPRQSD12086C16679,"The Incurables",Missouri
ARQQP3Z1187FB5707B,"Bert Kaempfert","Hamburg Germany"
ARY0W1O1187FB5B8C0,H-Town,Houston
ARW1BRR1187B996332,"Voyager Series",
ARW6LIW1187B9966CD,"JERRY WALLACE","Kansas City MO"
ARVUN5F1187FB4CCC7,"Beenie Man Featuring Janet Jackson","Kingston Jamaica"
ARG37DA1187B9A47FF,Morgion,
